"label","text"
"0.0","不要再砸了啊！！！！！"
"0.0","美的算是完了，跌停大戏即将隆重上演，2019家电行业的寒冬，天量解禁股，十个跌停都是少的，裸泳的人大家迟早会看出是那些人"
"0.0","啥意思，昨天拉根小阳线，今天就跌这么多"
"0.0","今天收盘必绿，天天这么涨，你们不怕大回调吗？见好就收多好！"
"1.0","震荡上行，14.98元，见面，不见不散"
"0.0","老二要滑到老三了"
"1.0","全仓买入，目标50"
"0.0","房地产倒数"
"0.0","什么垃圾"
"0.0","重复拉高出货，怎么死都不知道"
"0.0","维持原判，发放到400，over"
"0.0","今天只是暴跌的开始…………315的教训，慢慢适应"
"0.0","买家买低价，没想到地球上有卖越低越卖的人。"
"1.0","继续表演，就是不下车"
"0.0","现在看来，何时卖出都是对的，因为他会跌跌不休，最终跌倒200"
"1.0","全力拉升追格力"
"1.0","心态放好握紧筹码迟早吃肉。"
"1.0","前几天我让大家稳住，一时调整是为了飞的更高，都说我是拖，现在呢？打脸吗"
"1.0","今天要涨停了"
"1.0","美的反弹，立竿的榜样"
"1.0","已经买入半仓，回调继续加仓"
"0.0","上市为减持，减持为套现，套现为离场，然后秒变亿万富翁。可怜的韭菜"
"0.0","怎么回事小老弟，青岛涨的比你狠啊"
"0.0","怎么天天绿的"
"0.0","买了保利这个垃圾股，是几十万散户的悲哀！"
"0.0","拖累家电板块，产品质量也垃圾，低端货代名词"
"0.0","一天比一天垃圾"
"0.0","等小天鹅散户并进来赚完最后的差价，就踩踏你们。"
"0.0","md，一买就跌"
"0.0","一堆烂泥，贴不到墙上，黏到手上了，甩不掉了"
"1.0","又要新高了！"
"1.0","昨天讲打到5日线满仓赌保宝"
"1.0","那么好的股票，5年后，你会为自己的决定感到骄傲"
"1.0","要重组啦？明天给板一个"
"0.0","13.08清仓，4月中赚了两千不走，现在亏了6k，好在其它股赚会些，之前玩万科也是亏着出局的，唉，留意下，看什么时侯再杀入"
"1.0","马上均线上来了，带你们触摸五百，记得截图留恋"
"0.0","跌到12元入手"
"0.0","业绩确实超预期，但是股价早已经提前2个月体现了，目前高新股价不算高，但整个医药板块的泡沫已经很严重了"
"0.0","金赛的隐患是新生儿断崖式下跌，从1700万跌至1200万，那么目标人群年减少10万 ，基本与就医范围扩大化相抵。所以，未来扩展成人才是王道"
"1.0","看到这么多人恐慌我就放心了！股市终究是极少数人才能赚到钱的！长春高新股价即将反转，止跌回升"
"0.0","帅不过几秒"
"0.0","跌时比谁都快！涨一分太难了"
"0.0","保利邀你一起分红，想不分红都难，坐等分红吧，想走，门都没有"
"0.0","到14.20估计好卖了"
"0.0","黑色星期四，五，分分钟叫你做人，400以下，期待明天跌停，美股暴跌，医药谈判越来越低价"
"0.0","挂买假单真多都是诱多别上当"
"1.0","山海：部分人进进出出不如一直持有的人收益高。000661业绩超好，预计2021年业绩至少15元以上。今日大单入驻明显。建议长线持有。目标1000"
"0.0","明显是到顶了！"
"0.0","要完"
"0.0","知道你辣鸡，没想到这种做多下太无耻"
"0.0","还不如基金，衰"
"0.0","小散又准备接盘当炮灰了！！！"
"0.0","叫你们今天别买，是对的吧。又被套了多少"
"0.0","原来你真的那么垃圾.连一点起色也没有。往你为世界500强。大盘涨你就观看，大盘跌你就插水。能给点信心我们投资者吗"
"1.0","今天牛叉了"
"0.0","又有人入套了吧？"
"0.0","400等你"
"0.0","因为竞价涨停，我还冲进去。现被套，垃圾!"
"0.0","连小天鹅现在的涨幅都比你多1倍了 醒醒吧"
"0.0","腰斩了，315的噩梦来了"
"0.0","487元将是长春高新的宇宙大顶，啥时候都是卖出的机会"
"1.0","恭喜各位了，高管增持，上次增持290，涨到490，现在450增持，目标700元"
"1.0","调整结束，明天涨5点"
"0.0","感觉今天还没跌透，一般不可能大跌之后就马上反转，应该还有一跌，或再震荡一段时间。个人观点，意在交流，抛砖引玉，不喜勿喷"
"1.0","高新历来都是和大盘对着干，坐稳马上起飞"
"1.0","深股通今日净流入5954万！"
"0.0","恶心的大盘"
"1.0","这么挺……主力你是在吸筹吗？"
"0.0","保利照理讲没涨多少，不应跌这么深啊，看看是弱者恒弱啊"
"0.0","还是这句话长票千万不要持有和买入了，转向了，年底银行结账的时候到了，明年3月大家见"
"0.0","哇！跌的好爽啊，有哪个小倒霉蛋接盘了吗"
"1.0","回踩五日线，站稳十日线，进攻二十日线，稳！"
"0.0","领头羊，专砸国企，反正是国家的钱，没人心疼！"
"0.0","操"
"1.0","没买到最低，不好意思，哈哈"
"1.0","这是主力在故意打压股价，吸筹。年底预期到16"
"0.0","变态庄！大盘涨这货准砸盘"
"0.0","呸呸呸"
"1.0","冲啊"
"0.0","垃圾还得带点绿收盘"
"1.0","外资进来了"
"1.0","牛市初期，庄家砸的越狠，机会越多"
"0.0","明天继续跌，包括贵州茅台在内的机构抱团票，一直跌，持续到明年六月，这次大白马暴跌结束才迎来牛市。清仓表示赞成。"
"1.0","资金开始回流，砸不动了，砸多少外资接多少，怕了怕了"
"1.0","手里只有你和航锦科技了，继续拿着"
"0.0","股价涨资金在净流出！"
"0.0","要跌搞快跌停，mmp磨磨蹭蹭沙币狗庄"
"1.0","较上年同期相比 盈利 上升 7.95%至上升 20.91%"
"0.0","跑跑跑跑跑跑跑跑跑跑跑跑！！！！！！！！"
"0.0","别人的股市升，我们的股市跌，心情太难受了，好像被别人欺负一样。"
"1.0","明天随格力一起高开，能不能稳住不知道，今天买了明天卖有得赚的"
"1.0","别涨太快啊，这样涨我真的拿不住了呀。"
"1.0","名就之于功，功成之于谋，下蹲而为跳得更高，修心而为飞得更远，待功成名就之时，便是立于巅峰之际------写给长春高新"
"1.0","保利今天最后上车机会了"
"0.0","蓝筹股走不赢垃圾股，中国股市太难玩了。"
"1.0","每天都是新高"
"0.0","机构开始组团忽悠了"
"0.0","央企中的垃圾！"
"0.0","广州首套加六十个点，明天悬…"
"1.0","砸盘已无力，翻红拉升弹指间"
"1.0","洗洗更健康！"
"1.0","美的后面必创新高！再次善意温馨提示：闭着眼睛杀入吧！"
"1.0","长春高新2019年业绩应该在18___20亿，增长70%__100%。所以安心持有，月底上500。"
"0.0","15块合理价"
"0.0","浪费了一波地产行情"
"0.0","14.41卖的 机智。"
"1.0","大盘强势突破，看得让人目瞪口呆"
"0.0","保利最近的走势真的是太弱了 你就是有啥利空吧 我快拿不住了"
"0.0","狗日的，每次买美的都惨，哎"
"0.0","保绿"
"0.0","垃圾透顶"
"1.0","保利今天洗掉不少人！"
"0.0","不是保利不好，而是庄的操盘手太监毒。"
"0.0","长春高新会调整两天"
"0.0","今天下挫5个点"
"0.0","垃圾公司高管在减持套利"
"0.0","在大癌股，最坏的就是郭嘉队，美的管理者可以与其媲美，美的还有的跌，因为要回购"
"0.0","利好兑现，高开低走，一路下行，死死套牢！"
"1.0","不买对不起你啊 压得那么辛苦 2000股 14.01"
"0.0","美的回购期间依然会继续跌，美的集团是玩资本的高手，不把股价拉下来怎么会大笔回购呢，"
"0.0","开启做空模式了。"
"1.0","下周高开高走 ， 大盘股蓄力行情"
"0.0","美的30元以下见"
"1.0","还好这两天忍住没卖，外资还在买买买，今天港仔又买入快5亿，傻猪力你尽管跑，msci马上要提到20%了，再耐心持有一段时间"
"1.0","保利给主力玩完了，高抛低吸，主力掉了许多筹码。利用大盘洗盘，准备压盘，砸抢回血筹。是饿狼本性。每天赌T十O操作。船小调头快。铁的纪律。"
"1.0","只要发现有问题，不管多贵，父母都愿意花大费用给孩子打针。"
"1.0","区块链，当前最大的风口，前景广阔。顺利办---区块链股底部资金进场，今天洗盘，最佳买进机会！"
"1.0","A股市场最牛逼的股票000661"
"0.0","大资金拉房地产板块是最后的疯狂，小散不要去追。"
"0.0","以前此股操控大盘指数，现在就是狗屎都不如"
"0.0","今天A股大概率大幅下挫，全球都在暴跌，就你一个红？保利可能高开一点，但是也要大跌"
"1.0","保利今天外资买入1.79亿元，这是连续卖出一个月来首次大笔买入，估计想抄底了"
"0.0","垃圾时间！绿帽子戴定了狗庄"
"0.0","会不会跌停"
"0.0","下午保利辣鸡往跌停板去。就这么任性……"
"1.0","等着翻红"
"0.0","上拉是为了吸引跟风盘，只要有跟风的马上抓紧机会出货，表明这个已经是顶部位置了，跑吧！"
"0.0","顺势而为，反弹行情只卖不买是理智"
"1.0","9月10号下午5点，外汇局宣布把QFII和RQFII的投资额度取消，等于外资完全放开了，这是管理层国庆节前送给股民的厚礼，属利好，看股市明天表现了"
"0.0","利好不涨就是见顶，散户心里要有数"
"1.0","主力还不错，左右手倒 ，把股价杀到这份上，不抢筹码更待何时！"
"1.0","有大涨的征兆，反弹浪中右侧第一浪"
"1.0","短期目标价18元。坚持"
"0.0","今这垃圾没戏了！绿帽子戴定了！！"
"1.0","13元的买单在下面等着不信你不涨"
"0.0","昨天我就说了，高开一定跑！不跑的话又坐电梯下来了，明天还得跌"
"0.0","今天跌停价392.15不保证能卖的出去"
"0.0","今天主力抛了很多货"
"0.0","跌成这怂样儿，难道保利要打折亏本卖房来响应房住不炒吗？"
"1.0","明天14.4全仓"
"1.0","大庄开始拉升了_有什么利好消息?"
"0.0","又要绿了，牛逼"
"0.0","412买入418卖出，晚上吃牛排喝红酒，再加2个煎蛋"
"1.0","想想在钱越来越紧的当下为什么是定向增发？机构看好未来发展啊！"
"0.0","又往上拉一下，让散户看似是底了，可以介入了！呵呵，这操作手法！看看有多少人上当！！"
"0.0","今日开会鸡金不给小宋面子，看样孑保宝太软了"
"1.0","说调整的估计要傻眼"
"0.0","既然那么多唱多，那由我来唱空吧"
"0.0","看看万科吧，最近连续缩量上涨，保利也只是等着补跌而已，并不是抗跌"
"0.0","腰斩了"
"1.0","洗盘洗的爽，开启主拉升"
"1.0","46补400股谢了"
"1.0","下车的，不要后悔哈哈()hiahiahia"
"1.0","老司机快快来，准备上车喽"
"0.0","美的老是坑我"
"0.0","赶紧卖吧，医药行业将要为医保背锅了。"
"1.0","马上大涨"
"0.0","有多快跑多快！狗庄已经出货了！！！！！"
"1.0","还要涨到什么时候"
"0.0","三天内回到13.8！立贴为证！"
"0.0","美的真是害人不浅啊"
"0.0","保利今年的涨幅24%，比上证50还低，别跟机构占一队，不然死定。国内的机构水平很差的，他们持股基本不会跑赢大盘。"
"0.0","买啥啥被套啊"
"1.0","慢牛"
"0.0","大盘绿了！垃圾的护盘功能也废了？"
"0.0","上周12.81进了100手亏大了"
"1.0","要死捂！14.5"
"0.0","你姥姥的还一直出，你老么"
"1.0","我超，我要是有钱，我真想把这个股砸跌停，越看越气，回调在这只股上从未出现过"
"0.0","越回购股价越低，是为了回购而打压股价吗？还是港资出货了？"
"1.0","今天又吓跑了不少人，高位大跌，下午收复失地，明天又涨，可能又不少人锤心顿足。总之我不走，看主力表演，敢破位而下，再卖。"
"0.0","注意，天线又来了，保利逢天线就走！"
"0.0","昨晚出利空，今天主力特意拉红，给你们造成利空上涨的错觉，然后吸引你们进来，主力趁乱逃跑"
"0.0","真好，持股到老，养老无忧"
"0.0","别装了！绿帽子快戴上吧！"
"0.0","主力出货的手段太拙劣了"
"0.0","兄弟们哪有这么快涨停，刚发消息马上涨停重组了马上跌停呀"
"0.0","刚解套，研报就呼呼来看来要跑得快"
"0.0","迭起来，跟你吗什么似的"
"0.0","还在唱多的基本都是五毛，发一个帖子收五毛钱。"
"0.0","明天、后天这个家伙会很惨！不要说没人提醒！"
"1.0","可以买了吧，"
"1.0","汇率大涨，短期机会而已，中长期档翘翘。"
"1.0","拿稳了"
"0.0","龙头个屌"
"0.0","跑"
"0.0","美的真的是衰弱了。格力一发不可收拾啊！"
"0.0","当年超越万科的雄风不知去了那里？沦落为矮人一半。"
"0.0","股是好股 但就是不涨"
"0.0","港仔又在压盘了."
"0.0","今天都买格力去了？"
"1.0","这几年买入长春高新的人都发财了，涨幅接近30倍"
"0.0","快跑吧，跌破那么多均线，有点常识的都跑了。没有只涨不跌的股票"
"0.0","2分钟高位出货 ，真的一点都不给散户活路， 你们真行"
"1.0","红了红了，哇哈哈"
"1.0","还有两个交易日出年报，使劲跌，好让人家上车"
"1.0","漂亮的慢牛"
"0.0","拉高出货"
"1.0","想压地产 但大盘狂飙 哈哈 傻装"
"1.0","407.30价位,被机构全包了，来多少吃多少 ,哈哈……"
"0.0","跌停是不可能的，但是会分很多天慢慢跌，这就是保绿"
"0.0","保利是在搞死地产股吧，害人啊"
"0.0","周线也破，只有先离场了保存体力。等下次机会。"
"0.0","可怜稀稀拉拉的买盘！这垃圾已没救了！！！"
"0.0","macd为顶背离。可能很快跌。今日无量升，难道明日跌？"
"0.0","跌的比谁都猛！垃圾王！"
"0.0","今天是不是要期待一下6连阴！"
"1.0","那个屁人在拉，老子还没进啊"
"1.0","每次都跟着大盘走大盘也差不多该翻身了，刚刚满仓保利看好你！"
"1.0","美的今天赢格力"
"0.0","保利已被公募基金抛弃"
"1.0","保宝主力妖，要把小散全部交出手里筹码，再拉升。"
"0.0","这吧里唧唧歪歪的太多了 不会好的 坐等低价买入！"
"0.0","这货有毒，涨几天不够跌一天的"
"0.0","幸好昨天跑了，看这开盘今天要完蛋。"
"1.0","接得太高了，哎，没钱加呀"
"0.0","看看这卖盘压的，如泰山压顶"
"0.0","熊市白马股要腰斩的，"
"0.0","今天的高开低走照样套了不少人看样子明天的买点会到，先半仓10万。后面再看情况，任何时候满仓都是任性的，即使在牛市。"
"1.0","科技涨，地产股就不涨，两个板块轮流上涨，跌一下就喊雷傻逼无非空仓想吸货，怕回调可以不买，买了就等拉升，半个月出业绩，逢低可以吸纳，自己控制好仓位比啥都强"
"0.0","人民币贬值造成大量外资出逃，且国际贸易不稳定，这就是为什么白马股普遍不涨的原因。"
"1.0","453的时候没买……后悔了"
"0.0","有机构大量卖了！不看好后市！"
"1.0","太他妈神奇了，这次竟然两天大涨，害我踏空"
"1.0","越跌越买，未耒还能摸高，上班族"
"0.0","大家好，明年我在6元等你们"
"1.0","今天这是要上演王者归来吗"
"1.0","深证红有你的一份功劳！"
"1.0","主力开始关注了。。。来不及上车。？？"
"0.0","回踩43再说"
"1.0","今年上20块应该没有问题，慢慢洗吧。慢慢打压吧"
"1.0","今天本公子砸了600万在保利。今天利空落地，空头消耗殆尽，下周还有降准，估计上面还会出些利好……"
"1.0","高新就是一摇钱树"
"0.0","厚不住了"
"1.0","静静持股待涨，一涨各种唱空就出来"
"0.0","限购令引发的惨案"
"0.0","马上就戴绿帽子了"
"0.0","上次中信证券給中国人保""卖去""评估，大盘暴跌;这次社保减持交行，而且大肆宣传，大盘必跌。开盘清仓，跟着""政策""走吧。不过，社保是否转移仓位？？"
"0.0","终于给庄戴上绿帽子了"
"1.0","我怀疑在吸盘准备拉升"
"0.0","今天意不意外？竞价时是涨停，开盘了才0.9%，到现在都上扬无力，不知道今天收盘会不会翻绿呢？那才真是给了最大的惊喜！！"
"1.0","明天十点涨停"
"0.0","最高点接盘55成本"
"1.0","融资满仓买入保利地产，坚定看好，把近期亏的赚回来"
"1.0","应该不会跌，这么大的企业会因为收购而大跌吗？"
"1.0","新城控股即将涨停，赶快买进保利地产！！！！"
"0.0","翘尾 目的不就是套人吗？老一套了。"
"0.0","下周一476可以买到"
"1.0","42.00一下子8000手买入，主力放量么？"
"0.0","比狗屎还臭"
"0.0","昨天用力过猛今天严重缩肛"
"1.0","应该会有一板"
"0.0","从来跳水勇夺第一"
"1.0","目标价60"
"0.0","还不跌下来，等你看能熬多久？"
"1.0","优质产品"
"1.0","牛市来了。冲啊"
"0.0","这货姚完犊子"
"0.0","低开低走"
"1.0","保宝太厉害，主业房地产，付业军工，及酒，部隊造房子离开保宝，星期一顶上16元，走独立行情。"
"0.0","垃圾又会冲高回落！狗庄惯用伎俩！！！"
"1.0","四百元仍可满仓，明年一千元，眼光放远"
"0.0","几个跌停"
"1.0","哎，38.75就卖了。"
"0.0","哎 又大幅折价大宗交易 只是买卖双方换人了"
"0.0","三十多个自选股，只有保利地产和万科A是绿的。"
"0.0","诱多，诱多，又是诱多，短期难上涨，现在不走，后面怕是没机会了？"
"0.0","小菜鸡"
"0.0","废物！！"
"0.0","你们都在喊涨，那就悬了……"
"0.0","还差几分钱美的格力股价重合 之后美的想再追格力就有点有气无力了"
"1.0","降息对地产股有利。"
"1.0","还是你好，不走了"
"1.0","还是你最萌抗压"
"0.0","垃圾美的"
"0.0","机构太无耻了。。"
"0.0","各种利空就是不跌，高位出货，今天开启补跌模式，10元见"
"0.0","又被套了"
"0.0","本周讲了，此B股盘中诱多，说明要开始跌了，有相信的吗？下午赶紧先跑再说，还有得跌"
"0.0","辣鸡！"
"0.0","真是让众人开了眼界，熊股果然是熊股，蓝筹里面最垃圾的，前几天加仓部分已卖"
"0.0","明天危险。完了"
"1.0","猪力还在里面，三档上万手没有出来等待艹孽猪力跑跟着跑按兵不动"
"0.0","主力边打边撤了"
"0.0","这价还砸？连12元也无法过，大A2019又是烂市了。"
"1.0","等企稳再买，我不怕追高"
"1.0","社融数据超预期，利好银行，也利好地产。保利地产做为地产股龙头之一应该会有表现。"
"0.0","尾盘竞价不回落几分（竞价时指数是上涨的） 都不是你的风格"
"0.0","今天居然要暴跌，过年要用钱的多哦。"
"1.0","卖房卖车卖地卖血十倍杠杆满仓抄底$长春高新(SZ000661)$股价一年超茅台！"
"1.0","昆明房价每个月以20%上涨速度，万科，绿地，金地，金科，华远，保利你们收入这是要炸锅"
"0.0","别的股票都涨了好多，这垃圾。。。"
"1.0","下午拉起来喽"
"0.0","还敢买？"
"1.0","美的可能要涨停"
"0.0","只要板块红盘、这孙子庄准砸盘！！！！"
"1.0","外资买买买 买不到了，国内傻叉，卖卖卖！"
"1.0","下午通通给我红回来"
"1.0","保利今天收盘能涨八个点吗"
"0.0","今日小雪，高价雪崩！"
"0.0","等调整结束再买，现在只能卖不能买。"
"1.0","港资持股超过500万股了，真是逆世买进吗？"
"0.0","美的要放巨量暴跌了！"
"1.0","感谢保利大哥作为这一波的龙头带领房地产的大涨，很开心。虽然我重仓的房地产并非保利，但是这一波我的收益也很大。"
"0.0","年前没动作了！狗庄故意打压不给涨！逼韭菜们年前割肉变现过年。。[无语][无语][无语][无语]"
"0.0","利好出货，辣鸡"
"1.0","前几天看外围暴跌，一直担忧我们也会受影响，但是看看这几天港股地产股的表现可以把悬着的心放下，不奢求节后保利能有多好表现，不要大跌就行了"
"1.0","今天平开，看来是好事，"
"0.0","破位了"
"0.0","能看出什么问题来吗？ 太明显了！ 又要跌一周了！"
"0.0","昨天高点出了，真机智"
"0.0","13.4的本，看不到希望"
"1.0","我已经买入补仓了"
"0.0","高度控盘，主力贪心的拉上这么高，发现并没有谁接，每天只好倒到手，正常价格330~350之间，整个医药板块已经严重泡沫化。高新的散户都是老油条不见兔子不撒鹰"
"1.0","这畜生还要堆多少筹码压盘吓人？！！！！"
"1.0","直奔800牛了逼了@十倍股巡视员@隐雪浩天"
"0.0","马上要被格力赶超了"
"1.0","刚卖就涨"
"0.0","这垃圾跌幅地产板块倒数第三！狗屎央企！！！"
"0.0","美的回购、并购都没有错，只是生不逢时罢了！回购金额虽然拔了头筹，但没有达到相应的效果；并购时间选的不对，目前应该以稳字当头。"
"0.0","额 高开低走…"
"0.0","狗庄家建议洗到最后这支股票只剩你一个活宝。"
"0.0","真稀生命，远离美的~"
"0.0","震荡出货，然后下跌"
"0.0","鸡狗是神经疬！"
"1.0","下周看空的我可以理解，但是出货是什么鬼？我觉得是没见过世面吧，去看看高位趋势股今天跌的不凶吗？茅台，圣邦，卓胜微不看的嘛？下周必破500"
"1.0","昨天都让大伙看数据了，现在傻眼了吧！赶紧抢筹，这么多爆雷岀现，已促使市场回归价值投资了！等着年后看美的创新高吧！"
"0.0","赶紧卖了去买三一吧，感觉三一今年会到20去！"
"0.0","抛抛抛抛抛抛"
"1.0","为什么雄起了"
"1.0","赌的漂亮，保宝，节前满仓赌"
"0.0","垃圾美的，还好早上一开盘就跑了"
"1.0","真正的引领大盘翻红的就是长春高新！芝麻开花节节高！"
"0.0","保利在期货做空？拼命杂牌？"
"0.0","现在买内房股没用，不要想着保利明天涨起来，我等保利跌下来10元"
"1.0","美的走势健康、表里如一。这才是美的真正的价值"
"1.0","美的美的，真的牛逼"
"0.0","获利筹码比例太高了"
"0.0","今天买保利的也算踩雷了，因为明天谁也不会留这垃圾，一扣税20%、好歹不用抢着挂跌停，也算安慰了"
"1.0","去年四季度净利22.8亿，今年四季度中位数24亿，同比增长5.26%!"
"0.0","卧槽"
"1.0","明年上800，后年超茅台。"
"1.0","香港地产股再度爆涨，下周看地产股了"
"0.0","房地产股涨，保利大跌；房地产股跌，它暴跌！保利真烂，垃圾，亏本卖了，认栽！"
"1.0","2020有可能冲击上千"
"0.0","十天有九天王八绿！！！真服这狗庄了！！！"
"0.0","继续跌，蓝筹白马通通跌，板块集体行动。"
"0.0","长一点，掉这么多？看来4浪开始了"
"1.0","今天短暂回调后会冲到15.99"
"0.0","即使新机构要做也要继续打压、洗盘，时间漫长。不再考虑这股了。"
"0.0","蓝筹，分明就是烂"
"0.0","唱多的都是一群狗托！！！！！"
"0.0","你可以下来了辣鸡美的板块都涨不赢"
"0.0","没得玩"
"0.0","55.55卖掉，54.05接回来，还以为做了个完美的T，结果悲剧了。"
"0.0","小天鹅最近的走势都比你稍强 一拉就上去 你是指数拉升 你就原地踏步或者回落 指数一回落 你就加速下跌 和昨天一样的套路拉高出货 再下砸"
"0.0","护盘精神去哪了"
"1.0","难道，上层要美的收下格力？美的雄起？"
"0.0","扶不起的阿斗"
"0.0","第一次买就套五个点 美团你牛"
"0.0","垃圾保利地产[便便][便便][便便]"
"1.0","昨天杀跌，尾盘补仓了，尽管今天更适合建仓，但是这支股票值得长期持有，穿越牛熊"
"0.0","日了狗 了"
"1.0","居然没有跌就开盘了，今天有戏"
"0.0","空方真狠！"
"1.0","厉害了，保利"
"0.0","两个多月的守候了，坑货一枚"
"1.0","看看蛇口季报-38，金地 5%，保利还是很优秀"
"0.0","看这几天的走势应该是短期到顶了。"
"0.0","富时中国A50指数期货开盘跌0.59%。"
"0.0","日了狗"
"1.0","你大爷还是你大爷啊。威武霸气"
"0.0","太弱了，赶快跑路"
"0.0","垃圾砸盘总是冲在第一个！！！！"
"1.0","又往上面冲了"
"0.0","脑子不能热，帮你们想想。。。该卖仓位了，明天我一定卖。。。赚了1万2我是想怎样？一开仓就完成我之前半个月都达不到的业绩"
"1.0","别装了，赶紧回480吧，鼻喷公布500，并表估值切换明年12.5x45=560"
"0.0","收盘价14.8以下"
"1.0","435应该是今天最后上车的机会，我们散户赚钱不容易"
"0.0","这个月跌的股票三千多只里面最多不超过十支 其中就有万科和保利 天天砸盘 大盘拉也不动"
"1.0","银行股的下跌，就是地产腾飞之时"
"0.0","距离最近一次高点40.12到今天36.20跌了3.92元，既9.77%。"
"0.0","大资金成功出逃，没人性！"
"0.0","真是个垃圾！涨一天跌三天的废物"
"1.0","上海证券报　易纲：以改革促实际利率降低 存准率下调仍有空间2019年03月11日 06:29来源：上海证券报"
"0.0","怎么上去，怎么下来吧！"
"0.0","怎么会这么垃圾"
"1.0","已经半仓保利了，随你们如何叫空，反正不盈利不就走"
"0.0","撤了撤了，买点宁波水表蹲着"
"0.0","不要报着会翻红的希望！"
"0.0","家电和白酒一比就是渣"
"0.0","明天开盘就卖，希望有机会。预计明天继续低开低走。"
"0.0","美的产品的服务态度太差了，我的电饭煲报修下单等了3天没还没着落。"
"0.0","垮方了 一泻千里"
"0.0","垃圾股，严重浪费行情"
"0.0","美的49元x1.1158十4=58.67所以说，，现在美的想上涨，，，难，，"
"0.0","垃圾时间"
"1.0","早上被洗出来了，可恶，心疼"
"1.0","保利这波没涨 业绩又好 再跌我只会买不会卖的"
"0.0","哎，割肉走了，，"
"0.0","这是奔120线去了，赶紧割肉，减少亏损。减"
"1.0","很有可能要降息了，还卖tmd是傻子。"
"0.0","必须的暴跌到了！！保利玩蛋蛋"
"1.0","快买，外资都在抢"
"0.0","48.34走了，不玩了"
"1.0","应该反弹了吧，"
"0.0","什么垃圾玩意儿啊？"
"1.0","到500"
"1.0","家电一哥就是有魄力"
"0.0","15.94，走了一半。、、。、应该全走的，哎。。。"
"0.0","以后都没有机会超过格力"
"0.0","留你简直是浪费行情"
"0.0","说这么多没用的 还不如再找一只好股票"
"0.0","资金流出的真实恐怖"
"1.0","保利地产这波行情不止17.84元那么简单。"
"1.0","美的你就买，库卡爆发，就是无敌。"
"1.0","美的集团未收到证监会问询函。吵着要做空、腰斩、清仓的，维修美的突然被斩的，买到美的产品经常坏的，臆想外资撤出的…等等故作惊慌的人物，你们可以睡个安稳觉了！"
"1.0","买房地产股和黄金股过节，会带来好运气，其乐融融越跌越买"
"1.0","保定,盘面看洗盘，明天15，50元不破肯定漲2%~3%。主力饿狼本性没改。看主力表演。"
"1.0","格力牛逼啊，美的喝汤"
"0.0","垃圾开始阴跌之旅"
"0.0","上午吧里安静了许多"
"0.0","连地产板块的涨幅都追不上！狗屁央企！！！"
"0.0","1、财产(住房)征收遗产税50-80%；2、资产(股票)免征收遗产税。若此，炒房全无、股市必牛！"
"1.0","牛逼了"
"0.0","TMD"
"0.0","庄家压着"
"0.0","绿色"
"0.0","高价股这几天恐怕不会有好的收获！"
"0.0","外资清仓式减持，我三天前就说了，怎么没人信？315是白上的吗"
"1.0","暴利地产，即将暴力拉升。"
"1.0","上车的朋友请站稳扶牢。"
"0.0","尾盘15分钟像狗屎一样 好不容易拉1%就下砸"
"1.0","跌不下去了，现在买点看看先。"
"0.0","拉高出货 早上追了吗"
"0.0","回购了，没人拉了！"
"0.0","抛压严重果断先撤了。。。毕竟落袋为安。我就是这么容易被洗！！！！就挣了3万，剩下的你们吃吧。"
"1.0","耐心点下午会红的"
"0.0","库卡业绩下滑80％，入股华录百纳亏得太多转型困难重重"
"1.0","背驰化解了"
"0.0","外资无限出货中……40元一个月之内就能到，我在38元等你"
"1.0","市场前景看好"
"1.0","渐人佳境，嫦娥奔月。"
"1.0","长髙将成中国第一只千元股"
"0.0","太弱444好长时间折腾"
"0.0","大盘绿了快拉"
"0.0","恐怖的带量采购害怕"
"0.0","庄的货还没出完吧，这种趋势，显然不是抗跌。"
"1.0","在众人质疑和犹豫中奔500去了。"
"0.0","三元差距还有三毛 辣鸡啊"
"0.0","真的要建议美的不要费神回购自家股票了，同样花钱为啥不将格力的15%股份揽入怀中呢？一举两得的好事不做，真傻。"
"1.0","一跌啥猜测都有，这价有啥好割肉的"
"0.0","TMD，天天折价卖出，你ND疯了么"
"0.0","今13.5就是顶了！"
"1.0","与饿狼共舞，保宝满仓不怕，不过15元之前高抛低吸。过15元后，看他们表演，不动为好。"
"0.0","不该进来的浪费行情"
"1.0","这个票质地不错阔以阔以精选了"
"1.0","百克生物,华康药业都可能登录科创版。到时候小新将迈进万亿之巅。百倍空间。"
"0.0","这股真是太怂了热点没在这"
"1.0","下午15，50元对倒抢等，太漂亮。饿狼本性看他表演"
"0.0","冲高回落，不好！下午要跌，赶紧卖"
"1.0","早上跌成这样还么涨，港资厉害啊。"
"0.0","明天高开，快点撤离"
"1.0","预测一波，下周一早盘下探410，尾盘拉起，然后开启上涨之路，大概率到460。"
"0.0","必破13"
"1.0","短线说不准长线来说，美的一定会创新高。"
"0.0","我只想知道是哪个出的预案55以下回购的？大盘的基本形势都看不懂？"
"1.0","感觉庄家在故意磨盘子 都不要抛了 压着不涨 在收集筹码"
"0.0","美的垃圾 拖累家电"
"1.0","银行地产该干活了，等你们带领大盘上2800"
"0.0","36.8拉一波然后继续跌？"
"0.0","大厦将倾独木难支，主力资金大规模流出，还有很多没有出完，还是等着"
"0.0","14块85砸下来这么长的上影线。明显是卖岀来的压力线。好股票也是有回调时。等调下来再买"
